0.0625709,0.193236,0.0505789,0.0404822,0.0398072,0.16807,0.17192,0.14321,0.0374855,0.092639
0.0595925,0.0954243,0.0741273,0.0234861,0.00819402,0.17356,0.334169,0.131468,0.0571301,0.042849
0.0767137,0.126978,0.0840966,0.0550058,0.0206366,0.238462,0.138548,0.177932,0.0638076,0.0178203
0.0874379,0.0661352,0.0731056,0.0431337,0.0252573,0.172413,0.0913976,0.173214,0.111949,0.155957
0.0463826,0.136529,0.0561384,0.0257012,0.019909,0.282531,0.156004,0.143106,0.047891,0.0858088
0.0351097,0.140975,0.0395992,0.0245562,0.0346648,0.212442,0.274386,0.117008,0.0421764,0.0790824
0.0662959,0.0681888,0.0235164,0.0187814,0.0130081,0.216976,0.206563,0.16199,0.0999643,0.124715
0.0673029,0.103544,0.0411568,0.040687,0.0175043,0.173691,0.275834,0.147234,0.0387004,0.0943452
0.0352607,0.110547,0.0481331,0.0131318,0.0154564,0.146403,0.456986,0.10152,0.0317583,0.0408044
0.0738464,0.201485,0.237276,0.0654541,0.0153046,0.0577698,0.116332,0.165866,0.0611832,0.00548325
0.0324388,0.0917375,0.0307252,0.0383629,0.0198455,0.19599,0.256164,0.128876,0.0837267,0.122133
0.0458783,0.099506,0.0665009,0.00699691,0.026164,0.253968,0.203805,0.162874,0.0892546,0.0450523
0.126305,0.18152,0.0526878,0.0253266,0.0296612,0.138906,0.21684,0.116163,0.0603799,0.0522098
0.0209363,0.0955667,0.0287016,0.00519847,0.00609831,0.0945677,0.331756,0.17969,0.0257554,0.211729
0.265105,0.149765,0.0979236,0.0829497,0.0599797,0.0557902,0.112848,0.0792044,0.0899333,0.00650052
0.0714895,0.1473,0.0597227,0.0413944,0.0209551,0.173044,0.159855,0.0658845,0.135013,0.125342
0.146928,0.146642,0.0874523,0.125475,0.0517125,0.105906,0.0285641,0.110292,0.102482,0.0945454
0.0475406,0.0308756,0.0687652,0.0308838,0.0247068,0.181598,0.188967,0.0977623,0.153908,0.174992
0.118527,0.217419,0.192958,0.0663336,0.0686111,0.118781,0.079109,0.0800579,0.0383987,0.0198036
0.0688458,0.24976,0.0362322,0.0165706,0.0254675,0.191431,0.227203,0.0731967,0.0706798,0.0406126
0.041083,0.0575675,0.0400218,0.0144937,0.0310978,0.166864,0.223947,0.0907289,0.128113,0.206083
0.0430142,0.0422487,0.0184144,0.00822982,0.0216772,0.173065,0.208643,0.272771,0.0606067,0.15133
0.0280731,0.118798,0.0402497,0.0164092,0.00928808,0.191297,0.220766,0.221795,0.0390242,0.114299
0.0164838,0.133649,0.0286109,0.0129816,0.0124645,0.18941,0.36808,0.102884,0.0678135,0.0676235
0.0545499,0.0807415,0.0445283,0.0121353,0.0511011,0.117125,0.287539,0.109176,0.109754,0.13335
0.0999023,0.340727,0.138066,0.0311385,0.0531077,0.114619,0.0884358,0.0409968,0.081747,0.0112597
0.0750017,0.0550174,0.0229294,0.0308443,0.0249827,0.160337,0.141813,0.226813,0.118536,0.143726
0.115948,0.0906514,0.0672116,0.0557257,0.0203797,0.122173,0.164364,0.204923,0.106412,0.052212
0.0649622,0.0603023,0.0439535,0.0357601,0.0219269,0.223762,0.220152,0.146007,0.109447,0.0737258
0.0179985,0.0361546,0.0638811,0.0215207,0.0222427,0.125528,0.253402,0.182558,0.0965727,0.180142
0.0668662,0.0191562,0.0485034,0.0217784,0.0196315,0.140377,0.161321,0.29587,0.0671581,0.159338
0.0386284,0.0303667,0.0108658,0.0130173,0.0172192,0.150884,0.165312,0.160782,0.0917658,0.321159
0.0636701,0.0571292,0.0677925,0.0308277,0.040309,0.196366,0.201966,0.141342,0.0682455,0.132351
0.10144,0.233497,0.130356,0.116971,0.0708113,0.119504,0.0827663,0.0621426,0.0742822,0.00822839
0.0913297,0.14766,0.0390215,0.0757109,0.0507788,0.20952,0.120365,0.127651,0.0876349,0.0503277
0.0482918,0.0174028,0.0306481,0.0176543,0.0372024,0.157931,0.17889,0.193093,0.131907,0.186979
0.145146,0.0843178,0.0551101,0.0646299,0.053718,0.0881277,0.185415,0.177867,0.075991,0.0696772
0.0491142,0.0192663,0.0307853,0.0200453,0.0309088,0.21241,0.206957,0.144391,0.109057,0.177066
0.0746859,0.0904946,0.0678719,0.0293747,0.0784229,0.147335,0.119522,0.133328,0.165067,0.0938976
0.0660586,0.191328,0.101865,0.0148361,0.0347682,0.141501,0.235744,0.127537,0.0506085,0.0357535
0.0425307,0.0828301,0.0406062,0.0361049,0.0554712,0.188465,0.179578,0.145571,0.071757,0.157085
0.155376,0.121813,0.17093,0.124287,0.0504909,0.0868632,0.140841,0.0852398,0.05738,0.00677922
0.0827151,0.0520707,0.0522229,0.0638241,0.0310431,0.261319,0.076305,0.18385,0.080244,0.116406
0.0412107,0.0322832,0.0516957,0.0168818,0.0322819,0.23798,0.0975462,0.194658,0.0920588,0.203404
0.0371366,0.0894905,0.0338836,0.0385843,0.0138362,0.169041,0.232774,0.136153,0.0978006,0.151301
0.0986914,0.173283,0.285,0.113958,0.0470214,0.0825132,0.0869145,0.0699538,0.0380487,0.00461548
0.0423435,0.0212739,0.0380257,0.0133129,0.012581,0.182874,0.29486,0.144748,0.0369094,0.213071
0.0286467,0.0783946,0.0687078,0.0437205,0.0466506,0.211576,0.210377,0.100987,0.129028,0.0819114
0.105714,0.213759,0.114697,0.0260827,0.0464269,0.140807,0.130812,0.0971748,0.0449975,0.0795295
0.0122582,0.0531331,0.0322806,0.0266911,0.0239885,0.255507,0.227263,0.16375,0.0916792,0.11345
0.0204021,0.0738811,0.057264,0.00924109,0.0269813,0.222793,0.248535,0.11401,0.0942892,0.132604
0.0438591,0.138209,0.0415366,0.0233991,0.0132418,0.195483,0.344741,0.0712895,0.0834473,0.0447931
0.0419579,0.142445,0.0456155,0.0197058,0.044106,0.194026,0.197077,0.0905186,0.104546,0.120002
0.0787554,0.0784956,0.05102,0.00595219,0.0188778,0.253715,0.319202,0.140464,0.0345674,0.018951
0.0755804,0.0559292,0.073056,0.0657007,0.0596914,0.190165,0.092178,0.175101,0.0608247,0.151774
0.179643,0.212755,0.130488,0.0588394,0.0742977,0.0822321,0.131122,0.0747211,0.0293664,0.0265349
0.0864843,0.278351,0.1605,0.0581437,0.0482918,0.11724,0.0764085,0.102446,0.0559382,0.0161962
0.0649246,0.0370582,0.0352277,0.0435949,0.0423052,0.153826,0.248424,0.105473,0.10003,0.169137
0.115277,0.118488,0.0365422,0.017323,0.0551344,0.164063,0.2095,0.127478,0.066248,0.089946
0.0352073,0.106793,0.022228,0.0268562,0.0240488,0.139781,0.361873,0.0883627,0.101625,0.0932256
0.0739776,0.0347991,0.0615975,0.041571,0.0392666,0.196577,0.0498522,0.225122,0.123801,0.153436
0.0442857,0.117767,0.0278523,0.0225048,0.0192309,0.302207,0.210564,0.161218,0.05603,0.0383397
0.0673409,0.0820506,0.0121248,0.01041,0.0156909,0.170673,0.150749,0.138692,0.0702028,0.282066
0.0636846,0.0826437,0.0411282,0.0417707,0.0342189,0.138376,0.244233,0.161473,0.0594867,0.132986
0.0725394,0.102711,0.0761767,0.0689118,0.0346496,0.140749,0.235201,0.122579,0.0658059,0.0806759
0.0240125,0.095841,0.043231,0.0110571,0.0323458,0.20674,0.255155,0.134205,0.0390683,0.158344
0.0559025,0.031678,0.0844495,0.0266382,0.0452503,0.185111,0.198161,0.109313,0.102338,0.161158
0.0573467,0.0697966,0.0682567,0.0213231,0.038385,0.180082,0.26335,0.120814,0.0946694,0.0859766
0.0294674,0.117685,0.0948201,0.0286789,0.00867214,0.246558,0.0916569,0.23193,0.0786962,0.0718353
0.018282,0.0502305,0.0372021,0.0170185,0.0266086,0.201661,0.137255,0.215268,0.0820636,0.214411
0.180873,0.233195,0.145563,0.15415,0.0140946,0.059078,0.0425825,0.0569052,0.101163,0.0123954
0.20571,0.147587,0.156283,0.0949279,0.0737107,0.114354,0.113901,0.0426876,0.0343855,0.0164527
0.0637668,0.0355978,0.0279627,0.0187875,0.0150651,0.195598,0.25856,0.216264,0.0347308,0.133667
0.0264472,0.0501527,0.0529224,0.0228525,0.0325013,0.241248,0.214041,0.128904,0.0865155,0.144416
0.0405295,0.0464096,0.0242599,0.0168313,0.0153064,0.133302,0.19203,0.118903,0.0596986,0.35273
0.207353,0.125937,0.11976,0.0750536,0.0777089,0.0615547,0.130861,0.0876267,0.0975193,0.0166254
0.0837886,0.231206,0.166192,0.0740794,0.0278328,0.18137,0.0642062,0.106367,0.0561314,0.00882637
0.0684163,0.100137,0.138724,0.0132326,0.0355621,0.226423,0.1478,0.092977,0.102033,0.0746954
0.0575126,0.132454,0.0612938,0.0139973,0.0640043,0.166935,0.162578,0.118821,0.117301,0.105102
0.0972485,0.125773,0.0469635,0.0165657,0.0122408,0.155247,0.294029,0.201011,0.0275857,0.0233347
0.0656106,0.15404,0.00801981,0.0105349,0.00798312,0.0763476,0.480195,0.103928,0.0424905,0.0508503
0.0790773,0.14521,0.0341585,0.0296763,0.00789533,0.0890149,0.471785,0.0700469,0.0285146,0.0446206
0.0920305,0.0460436,0.0471769,0.0184802,0.0291135,0.103053,0.313199,0.204458,0.0953259,0.0511189
0.0415756,0.127371,0.0306249,0.0226201,0.0130826,0.241767,0.282848,0.0615757,0.038399,0.140136
0.112559,0.0385135,0.0237533,0.0409757,0.0507172,0.151596,0.223227,0.136681,0.103228,0.11875
0.0133915,0.094887,0.0240677,0.0148238,0.0299111,0.272599,0.160915,0.159052,0.103978,0.126375
0.135107,0.201825,0.143197,0.0731087,0.104042,0.157626,0.0469595,0.0527024,0.0719014,0.0135305
0.0319071,0.0711341,0.0529316,0.0419162,0.0113135,0.110352,0.243735,0.185833,0.100685,0.150193
0.0325167,0.0517832,0.0424556,0.0288813,0.04328,0.146837,0.303503,0.113257,0.105427,0.13206
0.0563996,0.0470429,0.0263926,0.0101242,0.0151719,0.228313,0.203468,0.178798,0.0933344,0.140955
0.0907043,0.0801667,0.104281,0.0645291,0.0177577,0.16642,0.136238,0.13325,0.120716,0.085937
0.0400185,0.10948,0.0328432,0.0278209,0.0212341,0.18119,0.318872,0.109266,0.0575485,0.101726
0.0843468,0.0609089,0.0400352,0.0449058,0.0455139,0.144246,0.148383,0.109238,0.0873589,0.235064
0.0450724,0.139983,0.0443524,0.051549,0.0259099,0.215379,0.137755,0.150295,0.0655781,0.124125
0.083008,0.0506016,0.0159034,0.0160111,0.0312753,0.141654,0.246329,0.212781,0.0814401,0.120997
0.0536285,0.0823669,0.0334254,0.0406572,0.0216482,0.169977,0.401513,0.0968319,0.0479644,0.051987
0.04934,0.0798715,0.197491,0.0668502,0.0188748,0.22839,0.12331,0.103864,0.109458,0.0225494
0.147327,0.0464118,0.0760149,0.0180799,0.0600992,0.103256,0.119498,0.214464,0.152688,0.0621611
0.0634083,0.118661,0.0772309,0.00649075,0.0119733,0.173461,0.31584,0.137488,0.0740164,0.0214311
0.0509002,0.134331,0.0126542,0.00888225,0.00391055,0.0836073,0.169829,0.165263,0.0219589,0.348664
0.0465572,0.0891122,0.0678801,0.0455668,0.0297046,0.140111,0.181904,0.214862,0.0545529,0.129749
0.0435307,0.0492261,0.0235879,0.018906,0.0365766,0.23214,0.0981734,0.1539,0.0895377,0.254421
0.041718,0.0594752,0.0658221,0.0216293,0.0357731,0.203534,0.317897,0.0825304,0.0797695,0.0918514
0.0451112,0.0555457,0.0350223,0.0186798,0.0270961,0.165805,0.27402,0.21797,0.0959892,0.0647611
0.0289607,0.0473821,0.0198765,0.0223955,0.0141827,0.131082,0.109488,0.191091,0.0842443,0.351297
0.036196,0.0592736,0.0571517,0.0260106,0.0166342,0.226831,0.301446,0.074258,0.0357788,0.166419
0.0687314,0.0740483,0.0321037,0.0213861,0.0271945,0.0722772,0.280987,0.138671,0.121364,0.163237
0.241046,0.149388,0.107618,0.120026,0.0425266,0.118824,0.0967187,0.0482064,0.064587,0.0110603
0.0379089,0.119874,0.0387452,0.0190054,0.0202667,0.14136,0.367599,0.130721,0.0646743,0.0598462
0.0452814,0.0444318,0.0566107,0.0190305,0.0199545,0.200316,0.314267,0.112059,0.0684961,0.119552
0.146442,0.0954979,0.103737,0.0272047,0.0131258,0.146358,0.310709,0.0997632,0.0492258,0.00793653
0.0359449,0.0332192,0.0446279,0.0142669,0.0185716,0.265664,0.258135,0.172612,0.0715182,0.0854413
0.0159343,0.0467694,0.0188715,0.0294079,0.0412443,0.232077,0.170932,0.161213,0.0725936,0.210958
0.128402,0.209722,0.0592753,0.0564611,0.0271988,0.122765,0.139137,0.151686,0.0397271,0.0656265
0.0730432,0.0443351,0.0223857,0.0378846,0.033962,0.161814,0.202517,0.164357,0.0531775,0.206523
0.0425567,0.0580438,0.0651505,0.0449651,0.0486897,0.209439,0.153501,0.0762372,0.162051,0.139366
0.0722168,0.0965328,0.0361013,0.0319255,0.0450913,0.19648,0.222713,0.13044,0.0657971,0.102703
0.0887896,0.053331,0.0424095,0.0377309,0.0253105,0.154269,0.185174,0.210911,0.0939307,0.108145
0.0691107,0.100942,0.0376142,0.0111025,0.0211326,0.18442,0.238453,0.141561,0.0994249,0.0962393
0.0750648,0.0294054,0.0447975,0.054276,0.0501893,0.178501,0.207681,0.121996,0.1029,0.13519
0.144734,0.109375,0.128009,0.0489227,0.0309235,0.0806451,0.313647,0.04705,0.0757344,0.0209594
0.0867309,0.0570859,0.0241002,0.0438182,0.072383,0.174213,0.10988,0.168455,0.123497,0.139837
0.0654152,0.128212,0.0957162,0.0283012,0.0268712,0.178706,0.171924,0.183994,0.0643058,0.0565549
0.0310454,0.0258977,0.0493034,0.0346839,0.0521208,0.196198,0.198301,0.161003,0.0863231,0.165124
