0.221404,0.778596,
0.222758,0.777242,
0.199515,0.800485,
0.359891,0.640108,
0.313571,0.686429,
0.253209,0.746791,
0.357052,0.642949,
0.699239,0.30076,
0.313945,0.686055,
0.222996,0.777005,
0.298573,0.701428,
0.30586,0.694141,
0.1663,0.8337,
0.11106,0.888941,
0.257691,0.742308,
0.168757,0.831244,
0.279183,0.720818,
0.109812,0.890188,
0.199259,0.800741,
0.696842,0.303158,
0.655517,0.344483,
0.194938,0.805061,
0.155448,0.844553,
0.154871,0.845129,
0.286337,0.713663,
0.089021,0.910979,
0.135006,0.864993,
0.730393,0.269607,
0.171233,0.828767,
0.317036,0.682964,
0.646559,0.35344,
0.269171,0.73083,
0.616349,0.383651,
0.665794,0.334206,
0.451262,0.548738,
0.17332,0.82668,
0.386675,0.613325,
0.260824,0.739176,
0.363431,0.63657,
0.29507,0.704931,
0.28466,0.715341,
0.274905,0.725095,
0.189791,0.810208,
0.270195,0.729805,
0.222529,0.777472,
0.593366,0.406634,
0.21311,0.78689,
0.245046,0.754954,
0.415501,0.584499,
0.156501,0.843498,
0.655723,0.344276,
0.340862,0.659139,
0.55821,0.44179,
0.202772,0.797227,
0.663849,0.33615,
0.396876,0.603123,
0.184264,0.815736,
0.133584,0.866416,
0.212818,0.787181,
0.20419,0.795811,
0.243056,0.756944,
0.662941,0.337058,
0.208775,0.791225,
0.349916,0.650084,
0.226905,0.773094,
0.161798,0.838203,
0.175936,0.824064,
0.110097,0.889903,
0.259728,0.74027,
0.653075,0.346923,
0.404501,0.595499,
0.151199,0.8488,
0.402922,0.597078,
0.15012,0.849881,
0.34085,0.65915,
0.408856,0.591144,
0.257543,0.742456,
0.622897,0.377103,
0.281876,0.718124,
0.174353,0.825647,
0.212931,0.78707,
0.717954,0.282046,
0.127537,0.872462,
0.26612,0.733879,
0.50668,0.493321,
0.148351,0.851649,
0.18777,0.812231,
0.260246,0.739754,
0.29383,0.70617,
0.233101,0.766899,
0.329958,0.670043,
0.656023,0.343977,
0.631771,0.368229,
0.223111,0.77689,
0.342765,0.657235,
0.215133,0.784867,
0.251212,0.748788,
0.231641,0.768359,
0.187617,0.812383,
0.263446,0.736555,
0.354988,0.645011,
0.206487,0.793512,
0.243919,0.756081,
0.255108,0.744892,
0.279324,0.720676,
0.149342,0.850659,
0.727876,0.272124,
0.678219,0.321781,
0.16118,0.83882,
0.184876,0.815124,
0.143337,0.856664,
0.605812,0.394187,
0.583099,0.416901,
0.356072,0.643928,
0.329262,0.670737,
0.298791,0.701207,
0.246188,0.753811,
0.296017,0.703982,
0.232845,0.767155,
0.235274,0.764726,
0.266519,0.733482,
0.177081,0.822919,
0.65728,0.34272,
0.209202,0.790798,
0.198917,0.801084,
0.155131,0.844868,
0.357439,0.642561,
0.231397,0.768602,
0.275711,0.72429,
0.306867,0.693132,
0.196799,0.803201,
0.231726,0.768273,
0.412428,0.587571,
0.347933,0.652067,
0.277764,0.722237,
0.210678,0.789322,
0.278821,0.721179,
0.171827,0.828172,
0.224418,0.775582,
0.181455,0.818545,
0.132798,0.867202,
0.195266,0.804733,
0.223464,0.776536,
0.660605,0.339396,
0.2358,0.7642,
0.185309,0.81469,
0.386007,0.613993,
0.14663,0.853371,
0.152227,0.847774,
0.481059,0.518942,
0.211611,0.788389,
0.259406,0.740594,
0.281868,0.718133,
0.247571,0.75243,
0.239902,0.760098,
0.253733,0.746268,
0.461964,0.538036,
0.284118,0.715882,
0.344516,0.655485,
0.193051,0.806949,
