0.212211,0.137404,0.224884,0.0400301,0.10562,0.0387812,0.02348,0.0324693,0.0257632,0.0187905,0.0576123,0.0374878,0.0232122,0.0222538,
0.0131559,0.331854,0.279325,0.0455318,0.0485059,0.0289672,0.0164583,0.0312769,0.0211258,0.0221623,0.0800575,0.0395606,0.0219729,0.0200462,
0.0126848,0.184051,0.474789,0.0530011,0.0362065,0.0224176,0.0178669,0.0312964,0.0178554,0.0184293,0.0685835,0.0292072,0.0159067,0.0177041,
0.119522,0.125404,0.17327,0.0414843,0.191447,0.0334624,0.0216493,0.0251276,0.0211547,0.0243684,0.135639,0.0435411,0.017729,0.026202,
0.178137,0.252149,0.198197,0.0344352,0.135416,0.0157626,0.0218461,0.0311278,0.0174479,0.0178085,0.0329924,0.0263063,0.0191971,0.0191762,
0.151482,0.0969795,0.229539,0.044241,0.155166,0.0370264,0.0270989,0.0388279,0.0216209,0.0232972,0.0783331,0.0394951,0.0287992,0.0280935,
0.244969,0.0751265,0.0915381,0.0319605,0.324058,0.023595,0.0198569,0.0244117,0.0169265,0.0233707,0.053843,0.0309438,0.0197604,0.0196399,
0.337997,0.0908168,0.199554,0.0317506,0.127509,0.0210734,0.0199815,0.0251325,0.0211126,0.0189658,0.0353388,0.0288656,0.0200581,0.0218447,
0.255348,0.141723,0.189761,0.0457771,0.109199,0.0383303,0.0190662,0.0234627,0.0239362,0.020222,0.0527497,0.0327387,0.0216262,0.0260596,
0.129056,0.242848,0.245348,0.0423447,0.113473,0.0211115,0.0266824,0.0212276,0.0210082,0.0264459,0.0335351,0.0305553,0.0231844,0.0231792,
0.0572346,0.335938,0.246066,0.0583819,0.0673437,0.0220976,0.0208671,0.0234436,0.0292702,0.0197695,0.0399854,0.0314602,0.022443,0.025699,
0.0462934,0.376081,0.298449,0.0409071,0.0408795,0.0224415,0.0154961,0.0240119,0.0192677,0.0147433,0.040119,0.0282951,0.014648,0.0183669,
0.176934,0.146629,0.225379,0.0548326,0.126611,0.0426735,0.0289364,0.0245484,0.0263871,0.0248915,0.0429387,0.0335691,0.0217746,0.0238943,
0.26333,0.160647,0.105867,0.0391019,0.120661,0.0391901,0.0185093,0.0233607,0.0153503,0.0140792,0.137748,0.0328289,0.0177921,0.0115349,
0.0995167,0.221752,0.313443,0.0584995,0.0540522,0.0313642,0.0197448,0.0406576,0.0235659,0.0254241,0.0417821,0.0349193,0.018285,0.0169939,
0.204305,0.306442,0.236531,0.0328883,0.027804,0.0249746,0.0153758,0.0262747,0.0183744,0.0142031,0.0296244,0.0268605,0.0159122,0.0204299,
0.361367,0.0666594,0.140005,0.0367063,0.110342,0.0327387,0.0274091,0.0356158,0.021469,0.021198,0.070147,0.0301533,0.0281924,0.0179963,
0.426948,0.121297,0.117393,0.0289316,0.168811,0.0137646,0.012641,0.0163204,0.0108262,0.0128656,0.0200737,0.020816,0.0144114,0.0149018,
0.0489017,0.531384,0.17748,0.0340498,0.065782,0.0121561,0.0107092,0.0180394,0.0136289,0.0106397,0.0268161,0.0212138,0.0175129,0.0116863,
0.0250406,0.275453,0.411205,0.0526449,0.0204435,0.0230925,0.0212007,0.0324247,0.0189696,0.0187058,0.0413747,0.023984,0.0167529,0.0187074,
0.320604,0.0952769,0.281853,0.0548323,0.0527727,0.0223666,0.0172987,0.0417417,0.019273,0.0203515,0.0199647,0.0216423,0.0159434,0.0160794,
0.614397,0.0380141,0.0570323,0.0240673,0.0937315,0.0228876,0.0121036,0.0151173,0.0155435,0.0148654,0.0492102,0.0192832,0.0132053,0.0105415,
0.154553,0.220199,0.192553,0.041724,0.126159,0.0250406,0.0296754,0.0359324,0.0297697,0.0264269,0.0469914,0.0270422,0.0232708,0.020663,
0.227741,0.187221,0.132147,0.0418956,0.14942,0.0310933,0.0181918,0.0274073,0.0259201,0.0178586,0.0563044,0.0325284,0.023152,0.0291197,
0.118945,0.40982,0.159317,0.0353413,0.0694395,0.0201639,0.0216371,0.0297603,0.0168626,0.0218164,0.0319038,0.0237741,0.0210321,0.020187,
0.157949,0.195754,0.144255,0.0439799,0.13744,0.0305634,0.0262496,0.0424467,0.0319418,0.0252592,0.0624044,0.0429313,0.0301896,0.0286365,
0.0463168,0.423838,0.21457,0.059951,0.0312202,0.0280609,0.0224023,0.0305535,0.0218128,0.018184,0.027951,0.0285723,0.0220955,0.0244717,
0.448519,0.187545,0.127245,0.0376234,0.0455171,0.018579,0.0148914,0.0175754,0.0149574,0.0162216,0.0204067,0.019806,0.0195316,0.0115806,
0.357655,0.113617,0.17931,0.0396362,0.0734667,0.035339,0.0188525,0.0290681,0.020282,0.0207432,0.0399457,0.0309591,0.0200538,0.0210718,
0.0978216,0.25084,0.297412,0.0518702,0.0655943,0.0279555,0.0217312,0.0353035,0.0178646,0.0222876,0.0360564,0.0287967,0.0236261,0.0228403,
0.0238725,0.391726,0.283437,0.0377938,0.0987674,0.0142654,0.0177359,0.0239535,0.018731,0.0154138,0.0225636,0.0218473,0.0120877,0.0178051,
0.0985297,0.329774,0.193841,0.0401018,0.0751874,0.0345798,0.0239344,0.0313015,0.0209126,0.0206125,0.0394405,0.0389058,0.0312294,0.0216498,
0.147044,0.189801,0.189787,0.0585792,0.117396,0.0355457,0.0308417,0.0352807,0.0294131,0.0259953,0.0511546,0.0317022,0.029842,0.0276164,
0.258313,0.17445,0.181819,0.0634707,0.0951752,0.0185326,0.021692,0.0387524,0.0257856,0.0240795,0.0200336,0.0270771,0.028454,0.0223646,
0.401952,0.0719308,0.0654665,0.0302655,0.165928,0.0346879,0.0240646,0.0260941,0.0196612,0.0197159,0.0627588,0.0339137,0.0204964,0.0230647,
0.265017,0.172286,0.180942,0.044004,0.0994256,0.0331617,0.0225266,0.0313843,0.0206992,0.0189822,0.0495381,0.0219254,0.0216929,0.0184148,
0.390611,0.0835677,0.137019,0.0399645,0.148858,0.0258593,0.018824,0.0263034,0.0174585,0.0162767,0.0331252,0.0252943,0.0144316,0.0224064,
0.352591,0.0434627,0.061189,0.0249783,0.254577,0.0332065,0.024463,0.025175,0.0195384,0.0266448,0.0603789,0.0262442,0.0222358,0.0253149,
0.0932374,0.22262,0.227088,0.0492865,0.131921,0.0312108,0.0241635,0.0239178,0.0182936,0.0249769,0.0735232,0.0336404,0.0209174,0.0252038,
0.0957269,0.163993,0.258803,0.0611221,0.10985,0.0326875,0.0295177,0.0531288,0.031686,0.0274244,0.0327661,0.0350646,0.0385764,0.0296536,
0.250025,0.119397,0.188574,0.040576,0.161802,0.0317231,0.0235703,0.0301331,0.0208761,0.0188643,0.042056,0.0309715,0.0203469,0.0210843,
0.310673,0.0698364,0.0948108,0.0337236,0.288623,0.0222066,0.0175969,0.0261167,0.0186725,0.0197684,0.0341555,0.02429,0.0213085,0.0182182,
0.620824,0.0886914,0.0871076,0.0221573,0.0583339,0.0143914,0.0157439,0.0135294,0.0133619,0.0112894,0.0174393,0.0127381,0.0115199,0.0128731,
0.0106084,0.485846,0.241087,0.0378525,0.0373899,0.0203767,0.0174828,0.0226086,0.0133032,0.0124135,0.0531391,0.0218463,0.0139357,0.0121105,
0.070869,0.311392,0.321239,0.0402799,0.0313845,0.0282364,0.0205301,0.0270546,0.0152318,0.0197016,0.0463577,0.0271488,0.0205909,0.0199829,
0.149321,0.198762,0.222183,0.0551839,0.0610523,0.0346568,0.0220116,0.048261,0.0288974,0.0262617,0.0509761,0.0411053,0.031295,0.030032,
0.140581,0.161657,0.130959,0.0425626,0.142822,0.0490098,0.0288912,0.045576,0.0286113,0.0304899,0.0932097,0.0422068,0.0319353,0.0314894,
0.13337,0.0791178,0.239031,0.0596173,0.163776,0.0469267,0.0342449,0.0346329,0.0324095,0.0312122,0.0485499,0.0370301,0.0296569,0.0304238,
0.299256,0.0873107,0.210058,0.039401,0.110855,0.0308271,0.0200373,0.0362221,0.0237192,0.0239931,0.0477755,0.0295883,0.0209707,0.0199859,
0.0909653,0.178834,0.242019,0.0536387,0.062997,0.0537492,0.0265039,0.0440561,0.0262446,0.0250691,0.0969996,0.0485914,0.0179105,0.0324216,
0.0687715,0.231006,0.287107,0.0693544,0.0623197,0.0409384,0.0298605,0.0425766,0.0269849,0.0273248,0.0335597,0.0285785,0.0282848,0.0233327,
0.100952,0.164213,0.150971,0.0491871,0.159315,0.0374917,0.0253072,0.029524,0.0310085,0.0230378,0.126677,0.0451643,0.0283061,0.0288446,
0.0860845,0.243425,0.215284,0.0404351,0.198392,0.0178788,0.0199577,0.0382398,0.0267208,0.0179309,0.0205216,0.0231571,0.0234816,0.0284911,
0.0233086,0.198282,0.335312,0.0583009,0.0401478,0.0486855,0.0259185,0.0369306,0.0203413,0.0242513,0.0922362,0.0476936,0.0291299,0.0194617,
0.0868228,0.378572,0.140353,0.0405621,0.108966,0.0281841,0.0238972,0.0342301,0.0246933,0.0194005,0.0425197,0.0286943,0.0217731,0.0213313,
0.282366,0.0869491,0.0714941,0.0343909,0.302309,0.0230892,0.0191112,0.0254435,0.0218177,0.0193999,0.0384299,0.0309806,0.0253185,0.0189008,
0.0481495,0.110299,0.177523,0.0359466,0.21366,0.0453011,0.0304784,0.0412218,0.0279993,0.0291556,0.118412,0.0591291,0.0339915,0.0287326,
0.050201,0.314204,0.267947,0.0560764,0.0413747,0.0275686,0.0279755,0.0375086,0.0269722,0.024022,0.0426352,0.0341763,0.024224,0.0251147,
0.138375,0.138098,0.163503,0.0480505,0.18417,0.0464908,0.0217243,0.0369547,0.027794,0.0253678,0.0794566,0.0342027,0.0284175,0.0273948,
0.0168699,0.300817,0.196066,0.0432376,0.040442,0.0406737,0.0241733,0.029811,0.0229664,0.0225198,0.178039,0.0386932,0.0229101,0.0227803,
0.139208,0.21429,0.141869,0.0359953,0.162344,0.0324694,0.024371,0.0312727,0.0238733,0.0188274,0.101365,0.0338152,0.0195128,0.0207865,
0.219682,0.0862007,0.0981619,0.0287949,0.286948,0.0250484,0.0236266,0.0254586,0.0217884,0.0213938,0.0855991,0.0343264,0.0209563,0.0220148,
0.0269859,0.21477,0.334644,0.0581947,0.0657515,0.0313477,0.0231853,0.0358587,0.0179364,0.0224749,0.0784984,0.0361996,0.0263999,0.0277536,
0.281636,0.0695537,0.0730814,0.0183272,0.23324,0.054968,0.0136008,0.0173323,0.0161473,0.0159303,0.146456,0.0319334,0.0136007,0.0141935,
0.323661,0.0806211,0.104634,0.0317987,0.22883,0.0229227,0.0199037,0.0298358,0.019907,0.0198053,0.0432006,0.0318268,0.0240903,0.0189633,
0.0774218,0.100701,0.21253,0.0407825,0.146837,0.0760345,0.0252076,0.030157,0.0214487,0.0235697,0.14377,0.0468339,0.0287675,0.0259391,
0.0618323,0.232144,0.220502,0.0469918,0.154638,0.0341878,0.0242907,0.032842,0.022417,0.0199709,0.0599926,0.0330286,0.0271068,0.0300552,
0.0929573,0.246949,0.20826,0.0433165,0.102438,0.0302607,0.0268137,0.0359823,0.0227401,0.0199901,0.0821877,0.0370684,0.0261262,0.0249113,
0.114021,0.186748,0.118361,0.0463,0.152896,0.0642,0.0220124,0.0393077,0.0221757,0.0303987,0.0935655,0.0494578,0.0318508,0.0287057,
0.0104028,0.39853,0.276967,0.0567256,0.0159405,0.0216936,0.0234297,0.040612,0.0210054,0.0189773,0.0414217,0.0360852,0.0181824,0.0200266,
0.0275734,0.321512,0.27854,0.0687852,0.0375859,0.0359,0.021274,0.0363457,0.0229512,0.027143,0.0424836,0.0313787,0.0232586,0.0252683,
